"code","description"
S00300000000000002EZ,Balloon NIC Nano Hydro 0.85x10 MM
S00300000000000002F0,Self Expanding Stent Absolute Pro OTW 8.0x100x135 MM
S00300000000000002FS,Balloon Apollo NC 4.5x12 MM
S00300000000000002FZ,Mulin Sheath 11F Cook RCFW-11.0-38-75-Rb-MTS
S00300000000000002GQ,Coronary DES Resolute Onyx 3.5x30 MM
S00300000000000002HA,Atrial Septal Occluder 9-ASD-032
S00300000000000002I4,Balloon Apollo NC 3.75x12 MM
S00300000000000002IH,Self Expanding Stent Absolute Pro OTW 6.0x150x135
S00300000000000002JK,Coronary DES Promus Element Plus 3.0x24 MM
S00300000000000002JT,Coronary DES Promus Element Plus 2.5x20 MM
S00300000000000002L0,Balloon Artimes 4.0x15 MM
S00300000000000002L4,Coronary DES Promus Element Plus 3.5x32 MM
S00300000000000002LH,Mulin Sheath 14F Cook RCFW-14.0-38-75-Rb-MTS
S00300000000000002LN,COMPLEX FRAME COIL 12 MM 40 CM 9000811240FR18 BALT
S00300000000000002LU,Balloon Artimes 2.5x20 MM
S00300000000000002LX,Coronary DES Promus Element Plus 2.5x16 MM
S00300000000000002MB,Fred 3027 3.0x32x27
S00300000000000002MF,Drug Eluting Balloon Orchid 6.0x200x130 CM
S00300000000000002O5,Coronary DES Promus Element Plus 2.5x38 MM
S00300000000000002OB,Complex Optima Soft Coil 2 MMx8 CM OPTI0208CSS10
S00300000000000002OK,Mulin Sheath 12F Cook RCFW-12.0-38-75-Rb-MTS
S00300000000000002QI,Guide Wire Traxcess Docking Wire
S00300000000000002T7,PTA BDC 0.04 Ultraverse 8.0x40X150 CM Bard
S00300000000000002TC,Cosmos 10 System Framing Coil 100731CSSR V 7x31
S00300000000000002U0,Complex Frame Coil 7 MM 24 CM 9000710724FR10 Balt
S00300000000000002V3,Self Expanding Stent Absolute Pro OTW 8.0x80x135 MM
S00300000000000002V6,DAC 070 Stryker
S00300000000000002VY,Micro Catheter Headway-156 Mc272156S Duo Microvention
S00300000000000002W3,Coronary DES Promus Element Plus 2.75x38 MM
S00300000000000002WG,Delivery System ITV 14F 45x80 MM
S00300000000000002WQ,Embolization Coil MWCE 38-5-3 Cook
S00300000000000002X1,Rotalink Burr And Advancer 1.5 MM
S00300000000000002X3,Pacemaker Enitra DR With Lead And Sheath Biotronic
S00300000000000002X8,Micro Catheter Headway-156 Mc212156S Duo Microvention
S00300000000000002YR,Complex Optima Soft Coil 1.5 MMx3 CM OPTI0153HSS10
S00300000000000002Z8,Atrial Septal Occluder 9-ASD-024
S00300000000000002ZZ,Micro Catheter Cragg Mcnamara Ev3
S003000000000002Y0  ,Guide Liner V3 Catheter 6F
S003000000000002Y1  ,Grafmaster Stent 3.50x19
S003000000000002Y2  ,Coronary DES Promus Element Plus 3.5x24 MM
S003000000000002Y3  ,Coronary DES Promus Element Plus 3.0x16 MM
S003000000000002Y4  ,Stocking Duomed CL-2 Open Toe Calf Large
S003000000000002Y5  ,TR Band
S003000000000002Y6  ,Complex Optima Soft Coil 2 MMx6 CM OPTI0206CSS10
S003000000000055Y1  ,Balloon Solarice 1.5x10 MM
S00400000000000001X3,Bacilol Spray 5L
S0040000000000000200,Enzymatic cleaner 5L
S00400000000000002BY,SX 1 5L
S00400000000000002TB,D 256 Microgen 5L
S006000000000002Y1  ,Gauze Swab Non Sterile X Ray 10x10 CM 12Ply
S006000000000002Y2  ,Gauze Swab Sterile 10x10 CM 16Ply
S0090000000000000117,Needle Cutter
S00900000000000002EU,Freestyle Libre Pro Reader Abbott
S00900000000000002GQ,Arthroscopy Bed With Mattress Shreeji
S00900000000000002NT,Led Headlight System With Completer Accessories Sunoptic
S0110000000000000250,Face shield Studds
S011000000000000025B,FACE SHIELD MASK
S01100000000000002OW,Hot Water Bag
S01200000000000001IO,Garbage Bag Red 34x40 1KG
S012000000000002N1  ,Wall Walker Rifil
S013000000000000021W,Coregate Clip Applicator 410mm/5mm for Horizom Small
S013000000000000022R,Coregate Atrial Holding System Bar Blade 15.5180/10-100
S013000000000000024B,Coregate Clip Applicator 410mm/5mm for Horizom Medium 03-041L
S013000000000000025D,Coregate MIC Scissors Straight 360mm 01-001
S013000000000000028W,Soft Tissue Retractor
S01300000000000002EJ,SS Drill Bits 3.5x8 MM  Regular
S01300000000000002FN,Coregate Needle Holder 02-001
S01300000000000002GC,SS Castro NH 8.0 8'''' B292.21
S01300000000000002LA,Coregate MIC Nerv and Vessel Hool 90D 6/1 MM G4086-02
S01300000000000002LS,Coregate Mlc  Double Hinged Retractor Complete 16.9685.Ss5.
S01300000000000002QH,Coregate MIC Knoth Pusher Angled 360 MM 03-017
S01300000000000002QU,Castrovejo Needle Holder 11'''' 24-812-28
S01300000000000002TX,Gebemed Coregate Needle Holder Fine 02-004CM
S01300000000000002VF,Coregate MIC Debakey Forcep Medium 03-002
S017000000000000018V,Disposable Cover All Kit
S01700000000000001LK,Brava Remover Coloplast 120115
S01700000000000001X3,Test Material 8
S0170000000000000203,Nephrostomy Drainage Catheter 16Fx40 CM
S017000000000000021M,Brava Tape Belt Coloplast 12072
S017000000000000023B,Truguide Needle 1610A
S017000000000000023C,Purilon Gel Coloplast 3906
S017000000000000023X,Nephrostomy Drainage Catheter 20Fx40 CM
S0170000000000000240,Secure Port 8F
S017000000000000024E,Nephrostomy Drainage Catheter 14Fx40 CM
S0170000000000000252,Comfeel Trans Coloplast 3542
S017000000000000026A,Brava Lubricating Deodrant Coloplast 12061
S017000000000000026S,Coloplast Sensura 11035
S0170000000000000288,Wrist Wrap With Thumb Loop Univershal
S017000000000000028F,Tegaderm 8590
S017000000000000028V,Coloplast Sensura 10386
S01700000000000002C3,Nephrostomy Drainage Catheter 18Fx40 CM
S01700000000000002CN,Nephrostomy Drainage Catheter 24Fx40 CM
S01700000000000002D5,Arrow 2 Lumen HD CS12122F
S01700000000000002E7,Freestyle Libre Pro Sensor Abbott
S01700000000000002GK,Nephrostomy Drainage Catheter 12Fx 40 CM
S01700000000000002H5,Lipiodol UF
S01700000000000002HE,Bonemero Needle Jamshidi 11G
S01700000000000002IU,Tegaderm 8584
S01700000000000002J5,Brava Adhesive Remover Spray Coloplast 12010
S01700000000000002JA,Barrier Cream Coloplast 4720
S01700000000000002JM,Tracheostomy Tube Portex 6.5
S01700000000000002K3,Protective Sheet Coloplast 3220
S01700000000000002LB,Catheter 2 Lumen HD 8.5x11 CM Pediatric Straight
S01700000000000002LL,Biopsy Gun Maxcore Bard 1610
S01700000000000002N1,Nasal Cannula High Flow F & P
S01700000000000002OI,Arrow 2 Lumen HD 15Fx31 CM CS15312
S01700000000000002OV,IV Vasofix BB 24G
S01700000000000002PF,Tegaderm 8593
S01700000000000002RB,Nephrostomy Drainage Catheter 22Fx40 CM
S01700000000000002SQ,Catheter CVC 4 Lumen 8.5Fx13 CM Bl Bcvc8504-13
S01700000000000002TN,Ostomy Powder Coloplast 1907
S01700000000000002WA,Needle 16Gx1.5
S01700000000000002WS,Conduit Cautery Pencil
S01700000000000002X3,Gown Surgical XL 3M
S01700000000000002ZA,DJ Stent 4.5x26 BEO
S01700000000000002ZE,Brava Belt Coloplast 0421
S01700000000000020JT,CV 2PC TER 60 MM Coloplast 17763
S017000000000002Y1  ,Thrombexin 18 Thigh White XXL
S017000000000002Y10 ,Stocking Presomed CL-1 Open Toe Calf Small
S017000000000002Y2  ,Stocking Presomed CL-2 Open Toe Thigh Large
S017000000000002Y3  ,Stocking Presomed CL-2 Open Toe Thigh Small
S017000000000002Y4  ,Stocking Presomed CL-2 Open Toe Thigh Medium
S017000000000002Y5  ,Stocking Presomed CL-2 Open Toe Thigh XL
S017000000000002Y6  ,Stocking Presomed CL-2 Open Calf Small
S017000000000002Y7  ,Stocking Presomed CL-2 Open Calf Medium
S017000000000002Y8  ,Stocking Presomed CL-2 Open Calf Large
S017000000000002Y9  ,Stocking Presomed CL-2 Open Calf XL
S019000000000000013L,Solus 1 LNW 2180-910
S019000000000000016C,Scorpion Needle AR 13995N
S01900000000000001D1,Transverse Connector
S01900000000000001KE,Bioglue 2 Ml Syringe
S01900000000000001X3,Test Material 6
S0190000000000000201,Cortical Screw Self Tapping 2.7 x 20 MM Star Head
S0190000000000000203,Monolus 3/0 LNW 3326
S019000000000000020E,Egia 60-3.8 Tgia6038 Catridge
S019000000000000020R,Sterile Oscillation Saw Blade
S0190000000000000216,Cortical Screw Self Tapping 2.7 x 14 MM Star Head
S0190000000000000218,AVATAR NX U/C COATED STEM SIZE 2
S019000000000000022J,Cortical Screw Self Tapping 2.7 x 10 MM Star Head
S019000000000000022W,Navigator NVT24530 MERIL 24.5x30 MM
S019000000000000022X,Screw Driver Star 2.4/2.7 T8
S019000000000000023M,CONNECTION PLATE 8H
S019000000000000023U,Vicryl 3/0 NW 2719
S019000000000000023W,Cortical Screw Self Tapping 2.7 x 16 MM Star Head
S019000000000000024B,Femoral Venous Cannula 24F VFEM024 Edward
S019000000000000024J,Platonic Stem Uncemented
S0190000000000000254,Suture Anchor Peek AR 2324 PSLC
S019000000000000025C,Titanium Poly XL Long Arm Screw 6.5x50 MM
S019000000000000025X,WASHER ILIZAROW SLOTED
S019000000000000025Y,Twisted Plate
S0190000000000000265,Graft Gelsoft Plus 14x7MMx45C
S0190000000000000266,Cemented Femoral Stem Evolutis
S019000000000000026C,Heart Valve Crimping Tool Meril VLDC
S019000000000000026F,Spiked Dual Mobility Cup
S019000000000000026H,Titanium Gen II Nonpor Tibia 3 Left
S019000000000000027M,Wedge Anchor 5 MM
S0190000000000000283,Cortical Screw Self Tapping 2.7 x 12 MM Star Head
S0190000000000000288,Linex 2/0 NW 3336
S019000000000000028C,Titanium Spike Washer
S019000000000000028G,Titanium Distal Medial Tibia Plate 8H L
S019000000000000028Y,Titanium Rod 3x60 MM
S01900000000000002AV,ATLAS TIBIA NAIL 9 MM x 32 CM
S01900000000000002B2,Titanium Proximal Humerus Plate LCP 3H
S01900000000000002BD,Epic Mitral Valve 23 MM
S01900000000000002BH,Cortical Screw Self Tapping 2.7 x 30 MM Star Head
S01900000000000002C1,G Interlocking Bolt 3.9 MM
S01900000000000002CL,OC OSTEONEED 5MM WITH NEEDLE
S01900000000000002D8,Cortical Screw Self Tapping 2.7 x 24 MM Star Head
S01900000000000002DD,Adjustable Clamp
S01900000000000002DH,Biorcl Screw 9x30 MM
S01900000000000002EU,Titanium PFN Long Right 11x400
S01900000000000002EZ,Biorcl Screw 9x25 MM
S01900000000000002GA,VAPR Premier 90 Electrode EA 227204
S01900000000000002GP,Titanium Poly XL Screw 5.5x45 MM
S01900000000000002GY,Biomedi Nexgen Venous Cannula 21F
S01900000000000002HJ,Cortical Screw Self Tapping 2.7 x 26 MM Star Head
S01900000000000002HT,Master Expanded Series Mitral Valve 25 MM
S01900000000000002IE,Gen II Legion Ps xlpe Hiflex Insert 3/4 11 MM
S01900000000000002IV,Titanium Poly XL Screw 5.5x35 MM
S01900000000000002JZ,Threaded Socket
S01900000000000002K1,Epic Aortic Valve 21 MM
S01900000000000002KC,Hip Traction Screw
S01900000000000002KN,Trauson Leg Screw 110 MM
S01900000000000002L4,POST MALE
S01900000000000002LH,Annunoplasty Ring 30 Edward 4500T30
S01900000000000002NL,Cortical Screw Self Tapping 2.7 x 22 MM Star Head
S01900000000000002OF,Biomedi Nexgen Arterial Cannula 19F
S01900000000000002OT,Cortical Screw Self Tapping 2.7 x 28 MM Star Head
S01900000000000002OZ,Flex Femoral Arterial Cannula 18Fr Edward FEMI018A
S01900000000000002PH,Speedbridge Implant System AR 2600SBS 4
S01900000000000002PR,Gen II PS Oxinium Femur 4 Left
S01900000000000002Q1,WASHER ILIZAROW SIMPLE
S01900000000000002QH,Dual Mobility Insert
S01900000000000002S8,Flex Femoral Arterial Cannula 20Fr Edward FEMI020A
S01900000000000002SL,Gen II PS Oxinium Femur 4 Right
S01900000000000002SR,Titanium Gen II Nonpor Tibia 3 Right
S01900000000000002SY,Perimount Magna Mitral Ease Valve 23 MM
S01900000000000002T3,Reconstruction Plate Titanium 10H
S01900000000000002T7,Master Expanded Series Aortic Valve 19 MM
S01900000000000002TM,Exeter V40 Stem
S01900000000000002TS,B DHS Plate 125D 4H
S01900000000000002UB,POST FEMALE
S01900000000000002UP,Surgisleev Large Porte
S01900000000000002VX,Cortical Screw Self Tapping 2.7 x 18 MM Star Head
S01900000000000002XF,Python Introducer Set PHT14 Meril 14F
S01900000000000002XH,MAMMOTH MTV1840 Meril 18x40 MM
S01900000000000002XV,Femoral Venous Cannula 22F VFEM022 Edward
S01900000000000002YA,Biomedi Nexgen Venous Cannula With Kit 23F
S01900000000000002YI,Stainless Steel Femoral Head
S01900000000000002YJ,Bone Plug Retractor
S01900000000000002YO,Polypectomy Snare 130Cm
S01900000000000002YR,Titanium Mono XL Long Arm Screw 6.5x50 MM
S01900000000000002YT,Gen II Legion Ps xlpe Hiflex Insert 3/4 9 MM
S01900000000000002ZO,TITANIUM TTC NAIL 10 MM
S01900000000000002ZV,Trauson Hip Fracture Nail 12/230
S01900000000000002ZW,Myval MVL245 Meril 24.5 MM
S019000000000002Y0  ,Centraliser
S019000000000002Y1  ,Modular Stem
S019000000000002Y10 ,Monocol 1 SN 9347
S019000000000002Y2  ,Ultra Pro Mesh 30x30 J&J
S019000000000002Y3  ,Hemorrhoid Stapler Covidien 33 MM
S019000000000002Y4  ,Titanium Periprosthetic Cable Locking Plate
S019000000000002Y5  ,Titanium Periprosthetic Locking Screw
S019000000000002Y6  ,Titanium Needle Free Cable With Lock
S019000000000002Y7  ,Titanium Supervim Anchor Bas 9002.50
S019000000000002Y8  ,Vimfix LRP Anchor Bas 9092.55F
S019000000000002Y9  ,Vimfix III Anchor Bas 9091.55F
S0200000000000000246,SC80 200/60 Solution
S02000000000000002A4,Hematoxylin Himedia S034 500 ML
S02000000000000002G7,Sysmex Cell Clean 50 ML
S02000000000000002GO,SP80 Solution Pack
S02000000000000002PO,S1830 Calibration Solution
S02000000000000002UE,CE IL6 Test 10995080
S020000000000002N1  ,Partition Vial Storage
S020000000000002Y1  ,CE FER 250 Test 10309969 Siemens
S022000000000000020C,Ankle Binder Dyna Medium
S0220000000000000222,Ankle Binder XL/XXL Special
S0220000000000000231,Chest Brace With Sternal Pad Large
S022000000000000024F,Hinged Knee Brace Left Small
S02200000000000002AN,Hinged Knee Brace Right Small
S02200000000000002DT,Delta Cast 7.5 CM x 3.6 M Waterproof
S02200000000000002EP,Elastic Tubular Anklet Small
S02200000000000002M4,Elastic Tubular Anklet Large
S02200000000000002MG,Chest Brace With Sternal Pad XL
S02200000000000002R6,Ankle Binder Dyna Small
S02200000000000002RG,Hinged Knee Brace Open Patela Dyna Small
S02200000000000002YJ,Chest Brace With Sternal Pad XXXL
S022000000000002Y1  ,Stocking Presomed CL-1 Open Toe Calf Medium
S022000000000002Y2  ,Stocking Presomed CL-1 Open Toe Calf Large
S022000000000002Y3  ,Stocking Presomed CL-1 Open Toe Calf XL
S02300000000000002AW,DVD 8.5GB Moserbear
S02300000000000002KM,Paper A/3
S02300000000000002Q0,Dorebell Cell
SN00000000          ,AGC V2 Interlocking Tibia 8x63 MM
SN00000001          ,AGC PS Anatomic Interlok Femoral L 55x44
S000000619          ,Cancellous Threaded 6.5 MM
S000000620          ,Canellous Screw 4 MM
S000000621          ,Cannulated Cancellous Screw 4 MM
S000000622          ,Cannulated Cancellous Screw 6.5 MM
S000000623          ,Cannulated Drill Bit 2.7 MM AO
S000000624          ,Cannulated Drill Bit 6.5 MM
S000000625          ,Cannulated Drill Bit Ao 3.5 MM
S000000626          ,Cannulated Locking Screw 4 MM
S000000649          ,Carotid Embolic Prevention System C Guard 7x30
S000000650          ,Carotid Embolic Prevention System C Guard 8x40
S000000651          ,Carotid Stent Freestyle Tapperedx Act 9/7 MM-40 MM
S000000652          ,Carotid Stent Protege 8-6-40-135 EV3
S000000653          ,Carotid Wallstent Monorail Endoprostesis 7x40x135 
S000000654          ,Carotid Wallstent Monorail Endoprostesis 9x30x135 
S000000655          ,Castro NH 7.08 Round Handle TC B590.18
S000000656          ,Castro NH 7.08 Round Handle TC B590.21
S000000709          ,CE PSA Test 10310292 Siemens
S000000710          ,CE Sample Cup 10309545
S000000711          ,CE Sample Tips 10309547
S000000712          ,CE T3 T4 VB12 2x25 1031931
S000000713          ,CE T3 Test 10285732 Siemens
S000000714          ,CE T4 Test 10309961 Siemens
S000000715          ,CE Troponin I Test 10317708 Siemens
S000000716          ,CE TSH Test 10309959 Siemens
S000000724          ,Cement Mixing Bowle And Spatula
S000000725          ,Cement Restrictor
S000000726          ,Centrifuge Tube 1.5 ML Transasia
S000000727          ,Cerclage Wire Coil 1.0 MM
S000000728          ,Cerclage Wire Coil 1.2 MM ZIMMER
S000000729          ,Cerebral Reservoir Large Surgiwear SH012
S000000730          ,Cerebral Reservoir Small Surgiwear SH011
S000000731          ,Cervical Collar Hard Dyna Large
B000000005          ,BP Cuff Cover Long
B000000006          ,BP Glass Tube
B000000007          ,BP Valve
B000000008          ,Digital Weight Machine 600GM
B000000009          ,Doppler D580 With Fixed 8Mhz Transducer
B000000010          ,ECG Junction Box With PCB Set of 5
B000000011          ,ECG Lead Set of 5 Leads
B000000003          ,Ambu Bag Pedia Silicon
B000000004          ,Biopolar Cable for Laproscopy
B000000012          ,Electric Steam Inhaler
B000000013          ,Holter Leadwire Three Channel
B000000014          ,Hygrometer Digital
B000000015          ,Isoflurane Vaporizer Mindray
B000000025          ,Nebulizer Machine
B000000026          ,Needle Burner
B000000027          ,Neonatal Weight Scale Manual
B000000028          ,Part For Surgical Medical OT Table
B000000029          ,Pocket Mask Laderal Adult
B000000030          ,Pressure Gauge With Humidifier Bottle
B000000035          ,Weight Machine 120 KG
B000000036          ,Weight Machine 150 KG Electric
B000000037          ,Weight Scale Digital Equal
