"code","description"
01390,"CALLUS REMOVAL DONE,DRESSING DONE - DRESSING CAN BE REMOVED TOMMOROW AND ANTI BACTERIAL OINTMENT TO BE APPLIED ON WOUND"
01391,REQUIRES SPECIALIZED FOOTWEAR
01392,AIR CAST TO BE USED TEMPORARILY UNTIL FOOTWEAR CAN BE MADE
01393,ORTHOTICS PATHWAY
01394,"ORTHOTIC PATHWAY TEST , ANKLE BRACHIAL INDEX , TOE BRACHIAL INDEX, NEUROPATHY SCREENING TO  BE DONE IN THE NEXT VISIT"
01395,REQUIRES CUSTOMIZED FOOTWEAR
01396,SUGGESTED OSTEOTOMY
01397,SUGGESTED OSTEOTOMY OF THE MEDIAL CUNIEFORM
01398,TO CONTINUE WEARING COMPRESSION  BANDAGE AS PRESCRIBED PREVIOUSLY ESPECIALLY WHILE STANDING AND WALKING
01399,TO CONTINUE WITH ADVISED LIFESTYLE CHANGES SUCH AS DAILY EXERCISE AND DIET TO REDUCE WIEGHT
01400,ADVISED TO GET PAPS SMEAR AND HPV VACCINE (GARDISIL)
01401,CONTINUE WITH THE LIFESTYLE CHANGES
01402,review with fbs/ ppbs to consult - dr. fred post results
01403,physical training
01404,continue regular medications
01405,continue regular medications
01406,TO REVIEW AFTER A MONTH WITH TREADMILL TEST RESULTS
01407,ADVISED TO REDUCE WIEGHT BY LIFESTYLE CHANGES
01408,"Avoid Sugar , jaggery, honey, white rice, tubers, soft and sweet fuits - eg - banana, grapes, chikoo, mango, Pineapple, Jackfruit , CUstard apple  Consume  whole grains - brown rice,millets, chana, rajma, oats, wheat, dals, beans, leafy veg, sprouts,"
01409,Rest and fluids
01410,avoid junk food
01411,eat morning breakfast daily
01412,"eat boiled egg daily , veggies"
01413,ADVISED INCREASED FIBER IN HIS DIET
01414,Test patient
01415,Rest and lots of fluids
01416,to do  fbs/ ppbs/ hba1c fasting insulin fasting lipid panel after 3 months
01417,plenty of fluids steam inhalation
01418,ent consult if symptoms persist
01419,drink plenty of water
01420,To follow Dr Basavaraj 's Management Plan
01421,To get Tropinin I done at hospital
01422,INTRA CARDIAC REPAIR AS ADVISED AND DISCUSSED
01423,Review with reports
01424,Inj. PARACETAMOL 100ml iv stat  Inj. PANTAPRAZOLE 40mg iv stat IV Fluids - NS 500ml at 75ml/ hr given
01425,KIEGELS EXERCISE
01426,PAPS SMEAR TO BE DONE AND REPORTS TO BE BROUGHT BY NEXT VISIT
01427,REVIEW WITH PAPS SMEAR REPORT
01428,REVIEW AFTER 14 DAYS
01429,ADVISED TO GET PAPS SMEAR AND MAMMOGRAM
01430,ADVISED TO GET 1) PAPS SMEAR  2) MAMMOGRAM 3) ENDOMETRIAL BIOPSY
01431,PATIENT IS TRAVELLING HENCE WILL DECIDE ONCE BACK
01432,ADVISED TO GET 1) PAP SMEAR 2) MAMMOGRAM 3) ENDOMETRIAL BIOPSY
01433,PATIENT IS TRAVELLING HENCE WILL DECIDE ONCE BACK
01434,"Plenty of water,"
01435,"Plenty of water, Rest"
01436,EXTRA SALT IN DIET
01437,OPTHAL REVIEW AFTER A MONTH ( FUNDUS EXAMINATION )
01438,"MONITOR BP AT HOME FOR A MONTH , ONCE IN THE MORNING AND IN THE EVENING"
01439,ADVISED TREADMILL TEST ON NEXT FOLLOW UP
01440,ADVISED TO GET SERUM HOMOCYSTEINE DONE AFTER A MONTH BEFORE NEXT VISIT
01441,ADVISED TO CHANGE FROM ROSEDAY 10MG TO ROSEDAY F
01442,TREADMILL TEST TO BE DONE BEFORE NEXT VISIT
01443,FOLLOW NECESSARY LIFESTYLE CHANGES AS ADVISED
01444,TO DO FBS AND PPBS AFTER A MONTH AND REVIEW WITH REPORTS
01445,ADVISED TO GET A TREADMILL TEST DONE BEFORE NEXT VISIT
01446,FOLLOW THE LIFESTYLE CHANGES AS ADVISED
01447,Vaccum cleaning weekly
01448,"PLENTY OF ORAL FLUIDS AND FIBRE RICH DIET., AVOID REFINED SUGARS.,  TAKE WALNUTS ., NUTRITION AND PHYSICAL TRAINING. TAKE MEDICATION CARDIOLOGIST ADVISE ON LIPOPROTEIN REVIEW IN PERSON FOR PHYSICAL EXAMINATION FOR BLEEDING PILES WITH GENERAL SURGEON."
01449,weight reduction
01450,Physiotheraphy
01451,"TAKE WALNUTS  NUTRITION AND PHYSICAL TRAINING CONTINUE ROSUVAS 10., CERUVIN AF TABLETS"
01452,dont not rub the eyes
01453,"advised to follow up with medication , diet and physical activity"
01454,TO INFORM IF PLANNING FOR PREGNANCY
01455,TO DO NERVE CONDUCTION STUDIES AND VISIT NEUROLOGIST FOR RIGHT HAND CTS
01456,Avoid foods with colour additives
01457,"STRICT DIABETIC DIET.,  AVOID REFINED OILS., TAKE COLD PRESSED OILS., FIBRE RICH DIET., PHYSICALACTIVITY"
01458,CT coronary angiogram
01459,continue old medications
01460,"change in life stye , diet"
01461,Follow NEPHROLOGIST and RHEUMATOLOGIST orders
01462,regular exercise  low fat diet review with report
01463,avoid salt excess intake   continue anti hypertensive medication regular exercise
01464,TO MEET WITH PSYCHOLOGIST FOR COUNSELLING SESSION TO BETTER HANDLE ANXIETY
01465,FOLLOW UP : TAKE THE MEDICATION AS PRESCRIBED BY DR.FRED
01466,increase intake of vitamins in diet
01467,Admission to hospital if symptoms persists review with reports
01468,"REDUCE PHOSPOROUS CONTAINING FOODS, VITAMIN B12 RICH FOOD.  TAKE WALNUTS"
01469,"follow up with reports to L2 consultation, regular exercise, avoid high fat and high glycemic food."
01470,WILL REVIEW WITH TROPONIN REPORTS
01471,TO PROCEED WITH CT- ANGIO/ CAG IF SYMPTOMS PERSISTS
01472,steam inhalation twice daily
01473,"Take this tablet, if you face any problem come after 2 days"
01474,see after 3 days of taking Dolo
01475,TO CONTINUE EXERCISE AS ADVISED BY PHYSIOTHERAPIST
01476,SOFT CERVICAL COLLAR SMALL SIZE TO BE WORN WHILE TRAVELLING
01477,BELOW KNEE CLASS 2 COMPRESSION STOCKINGS TO BE WORN WHILE STANDING
01478,TO CONTINUE WITH REGULAR STRENGTH TRAINING
01479,TO CONTROL URIC ACID LEVELS BY STRICT DIET
01480,TO REVIEW WITH NERVE CONDUCTION STUDIES
01481,Salt water gargling 3 times a day
01482,MAMMOGRAM ADVISED EVERY 3 YEARS
01483,WIEGHT LOSS ADVISED ALONG WITH HEALTHY DIET AND REGULAR PHYSICAL ACTIVITY
01484,PAP SMEAR TO BE DONE ONCE IN 3 YEARS  MAMMOGRAM TO BE DONE ONCE IN 3 YEARS
01485,PAP SMEAR TO BE DONE
01486,MAMMOGRAM TO BE DONE
01487,"USG ABDOMEN AND PELVIS ADVISE , TO REVIEW WITH REPORTS"
01488,PAP SMEAR AND MAMMOGRAM ADVISED EVERY 3 YEARS
01489,REPEAT USG ABDOMEN AND PELVIS AFTER 4 MONTHS
01490,THE ADVISED BLOOD TESTS SHOULD BE DONE AND REPORTED TO DR. YASMIN BEFORE STARTING MEDICATION
01491,PLEASE REVIEW WITH THE ADVISED BLOOD TESTS BEFORE STARTING TAB.DIENOGEST
01492,IF BLEEDING BECOMES REGULAR TO CONSULT WITH GYNAECOLOGIST
01493,USG ABD  AND PELVIS TO BE REPEATED EVERY  YEAR
01494,IF BLEEDING BECOMES FREQUENT OR HEAVY TO CONSULT WITH GYNAECOLOGIST
01495,USG ABDOMEN AND PELVIS TO BE DONE AFTER A YEAR
01496,TAKE FIBER RICH DIET AND FRESH FRUITS IN DIET
01497,Rest for 2 weeks for the knee
01498,Keep area clean and dry
01499,Stop AUGMENTIN
01500,Follow endocrinologist orders.
01501,vitamin B12 after 3 months
01502,"Take the medication as already prescribed., Drink plenty of fluids, such as water, clear broths,soups, to stay hydrated. Get plenty of rest., Avoid strenuous activities until you feel better. Cool Compresses, Wear lightweight, loose clothes"
01503,"Admit in a nearby hospital if symptoms dont subside or worsen, TAKE the medication only if you dont have any allergies to those particular medications"
01504,TO REPEAT PAP SMEAR IN A YEAR
01505,Continue regular medications Repeat USG abdomen and pelvis
01506,USG abdomen and pelvis after 2 weeks.
01507,TO REDUCE CONSUMPTION OF NON VEG AND AVOID ALCOHOL CONSUMPTION
01508,TRY TO STAY ACTIVE REGULARLY
01509,REFFER WITH PHYSIOTHERAPIST FOR ANKYLOSING SPODYLITIS
01510,REFER TO PHYSIO FOR ANKYLOSING SPODYLITIS - FOR BACK EXERCISE
01511,TO CONTINUE WITH WIEGHT LOSS
01512,WILL PLAN FOR CT CHEST IF SYMPTOMS DONT SUBSIDE
01513,TO MAKE ADEQUATE LIFESTYLE CHANGES TO LOOSE WEIGHT
01514,METHOTREXATE ON HOLD UNTIL 2 WEEKS
01515,ANA BY IMMUNOFLORESENCE TO BE DONE AS WELL
01516,TO REVIEW WITH DR.FRED (ENDOCRINOLOGIST ) I/V/O INSUFFICIENCY FRACTURES
01517,MAMMOGRAM AND PAP SMEAR TO BE DONE
01518,review after the investigation
01519,review after the investigation
01520,Continue current physical activity. Follow up in 2 weeks with new test results. Monitor blood sugar levels closely. Maintain a healthy diet to better manage diabetes.
01521,ADVISED TO GET PAP SMEAR  DONE
01522,LIFESTYLE CHANGES TO HELP WITH WIEGHT LOSS AND AID WITH SYMPTOMS
01523,TO MEET WITH  DR. FRED ( ENDOCRINOLOGIST )
01524,TO STOP METFORMIN 500 AFTER 2 WEEKS OF USE
01525,ADVISED REGULAR EXERCISE - ATLEAST 5 DAYS A WEEK
01526,BREATHING EXERCISES TO REDUCE STRESS
01527,STRENGTH TRAINING TO IMPROVE MUSCLE MASS AS WELL AS A HEALTHY DIET
01528,SEMEN ANALYSIS FOR HUSBAND
01529,SEMEN ANALYSIS ADVISED FOR HUSBAND
01530,USG - PELVIS ADVISED
01531,L2 CONSULTATION TO REVIEW ECG and other complaints
01532,TARGET HBA1C - 6.1 VIA LIFESTYLE CHANGES AND DIET CONTROL
01533,ADVISED TO KEEP A MENSTRUAL CALENDAR
01534,PAP SMEAR ADVISED
01535,TO REVIEW IF SYMPTOMATIC
01536,TO REVIEW WITH PAP SMEAR REPORTS
01537,WIEGHT LOSS VIA HEALTHY LIFESTYLE CHANGES
01538,repeat pap smear and USG after a year
01539,PAP SMEAR AND USG ADVISED AFTER A YEAR
01540,TO CONTINUE WITH LIFESTYLE CHANGES - WIEGHT CONTROL via EXERCISE & HEALTHY DIET
01541,TO REVIEW WITH USG REPORTS
01542,TO MEET WITH PHYSIOTHERAPIST FOR SHOULDER STRENGTHENING EXERCISES AND FOR PAIN RELIEF
01543,TO MEET WITH PHYSIOTHERPAIST FOR SHOULDER STRENGTHENING AND TRIGGER POINT RELEASE ON RIGHT TRAPEZIUM
01544,TO MEET WITH PHYSIOTHERAPIST FOR EXERCISE TO HELP WITH LOWER BACK PAIN
01545,"TO KEEP WARM AT ALL TIMES , ESPECIALLY WHEN ITS COLD OUTSIDE."
01546,BE REGULAR IN EXERCISE AND ADVISED TO MEET WITH PHYSIO FOR PROPER EXERCISE GUIDANCE
01547,TO MEET WITH DERMATOLOGIST I/V/O ALOPECIA AREATA
01548,"AVOID SUN EXPOSURE , MANAGE STRESS AND CONTINUE WITH PHYSICAL EXERCISE"
01549,TO GET ADEQUATE SLEEP
01550,PHYSIOTHERAPY FOR PAIN MANAGEMENT AND QUADRICEPS STRENGTHENING
01551,STRICT DIET CONTROL
01552,TRY TO BE ACTIVE AS MUCH AS POSSIBLE
01553,PHYSIOTHERAPY FOR QUADRICEPS STRENGTHENING
01554,HAVE A BALANCED DIET WITH MORE PROTIEN
01555,CONTINUE WITH PHYSICAL ACTIVITY DAILY AND FOLLOW A HEALTHY DIET AVOID PROCCESED SUGARS
01556,WIEGHT REDUCTION VIA LIFESTYLE CHANGES SUCH AS DAILY WALKING(AS TOLERATED )  AND HEALTHY DIET ( AVOID SUGARS )
01557,PHYSIOTHERAPY TO CONTINUE FOR SHOULDER BLADE PAIN
01558,STRESS CONTROL BY LIFESTYLE CHANGES
01559,PHYSIOTHERAPIST TO ADVICE ON QUADRICEPS STRENGTHENING EXERCISE
01560,STEAM INHALATION  AVOID COLD ITEMS AND FRUITS
01561,watch for rashes/ bleed
01562,avoid excessive head movements
01563,"AVOID REFINED OILS.,TAKE COLD PRESSED OILS., TAKE WALNUTS. EXERCISE REGULARLY"
01564,MAINTAIN SLEEP CHART AS ADVISED
01565,MAINTAIN A REGULAR SLEEP CYCLE
01566,FOLLOW A HEALTHY DIET FOCUSSING ON WIEGHT LOSS
01567,TO RESUME EXERCISE ONCE FULLY RECOVERED FROM INJURY
01568,TO MAKE HEALTHY LIFESTYLE CHANGES AIMED AT REDUCING WIEGHT SUCH AS DIET AND DAILY EXERCISE
01569,TAPID SPONGING
01570,IV ANTIPYRETICS if symptoms persist
01571,IV fluids and IV antipyretics - if symptoms persist
01572,avoid exposure to dust wear facemask
01573,Seek immediate medical attention if you experiences any of the following symptoms. • Persistent high fever (above 103°F) • Severe headache or stiff neck. • Difficulty breathing or chest pain. • Persistent vomiting or diarrhea. • Rash. BLEEDING
01574,dengue serology if symptoms persist
01575,Drink warm water  Steam inhalation 1-1-1 salt-water gargle 1-1-1
01576,steam inhalation thrice a day
01577,drink warm water
01578,salt-water gargle three times a day
01579,DRINK PLENTY OF BUTTERMILK/ TENDER COCONUT WATER/ ORS AS DIRECTED
01580,STEAM INHALATION & SALT WATER GARGLING
01581,Review with reports
01582,"Review after 3 months with FBS, PPBS, HBA1c Retinoscopy Neuropathy ECG"
01583,Rest
01584,USG - ABDOMEN TO BE DONE IF SYMPTOMS DONT SUBSIDE AFTER MEDICATION
01585,ADVISED TO CONSULT WITH A PSYCHIATRIST  TO MANAGE ANXIETY SYMPTOMS BETTER
01586,X - RAY B/L HAND AP view
01587,X - RAY KNEE B/L AP STANDING
01588,PHYSIOTHERAPY FOR STREGTHENING EXERCISES
01589,Steam Inhalation 3 times daily Salt water garling 3 times daily Plenty of water Rest
01590,ADVISED PHYSIOTHERPAY FOR STRENGTHENING EXERCISE OF THE KNEE JOINT AND IN GENERAL
01591,QUADRICEPS STREGTHENING EXERCISE - PHYSIO
01592,MRI - LEFT HIP AREA WITH CT CUTS TO SEE FOR FRACTURES
01593,ADVISED TO LOOSE WEIGHT VIA EXERCISE AND DIET CONTROL
01594,PHYSIOTHERAPY FOR KNEE STREGTHENING EXERCISE
01595,AVOID USING NSAIDS
01596,Regular exercise
01597,TO MEET WITH DR.FRED FOR UNCONTROLLED SUGARS
01598,TO REDUCE WIEGHT BY DIET AND EXERCISE
01599,TO LEARN QUADRICEPS STRENGTHENING EXERCISE FROM PHYSIOTHERAPIST
01600,PHYSIOTHERPAY FOR LOWER LIMB PROXIMAL MUSCLE STRENGTHENING
01601,TRY TO REDUCE WIEGHT
01602,X RAY - THORACIC SPINE AP/LATERAL TO BE DONE
01603,X RAY PELVIS WITH B/L HIP JOINT
01604,CONTINUE WITH DIET AND EXERCISE AS TOLERATED
01605,ANA BY IMMUNOFLORESCENCE  AND ANA PROFILE TO BE DONE
01606,Diet and exercise
01607,DIET - LOWER CARBS - MORE PROTIEN INTAKE
01608,AVOID ALLERGY MEDICATIONS FOR 3 DAYS
01609,SKIN PRICK TEST TO BE DONE AFTER 3 DAYS
01610,SKIN PRICK TEST ADVISED
01611,"PRECAUTIONARY MEASURES SUCH AS AVOID POSSIBLE SOURCES OF DUST MITES,INSECTS"
01612,AVOID DUST EXPOSURE - USE HYPOALLERGENIC PILLOW COVERS
01613,"WASH PILLOW COVERS , BED SHEETS , RUGS AS FREQUENTLY AS POSSIBLE"
01614,SKIN PRICK TEST TO IDENTIFY THE CAUSATIVE ALLERGEN
01615,CT - PARANASAL SINUS TO BE DONE AND REPORTS TO BE SHARED
01616,Flax seeds 1 tsp powder daily.
01617,salt water / betadine gargling frequently steam inhalation drink warm water
01618,Almond/ walnuts and flax seeds
01619,Supply 6 360 1 sachet daily for 1 month
01620,continue regular medication.
01621,Have a small handful of pumkin seeds
01622,Can have Nutrijet Cap Magnesium citrate 1 tablet at night for sleep
01623,Stop Smoking. Diet and exercise as advised.
01624,continue regular medications
01625,Diet and exercise
01626,Advise on fruits and vegetables.
01627,Advised on fruits and  vegetables
01628,1 glass of water after each loose stool
01629,Betadine gargles 3 times daily
01630,Elevate the legs while lying and sitting
01631,nutritionist consultation
01632,TAKE THE MED ONLY IF NOT ALLERGIC TO THOSE
01633,Avoid milk and milk products for 2 weeks. Stress management
01634,Avoid Mental Stress
01635,Refer to higher center for fever management.  Review with reports
01636,Limb elevation
01637,crepe bandage application - sos
01638,ADVISED TO GET A FULL CARDIAC EVALUATION DONE TO RULE OUT ANY CARDIAC COMPLICATIONS
01639,ADVISED TO PHYSIOTHERAPY
01640,MRI OF CERVICAL SPINE
01641,"CAROTID AND BASILAR ARTERY DOPPLER ALONG WITH ECG , 2 D ECHO AND CARDIOLOGIST REFFERAL TO RULE OUT CARDIAC ISSUES"
01642,ADVISED TO GET AN ANKLE XRAY - AP LATERAL
01643,COMPLETE NERULOGOCAL EVALUATION AND NEUROLOGIST OPNION I/V/O BALANCE ISSUES AND GENERALIZED WEAKNESS OF EXTREMETIES
01644,COMPLETE NEUROLOGICAL EXAMINATION ALONG WITH NEUROLOGIST OPINION FOR GENERALIZED WEAKNESS IN THE EXTREMETIES AND BALANCE ISSUES
01645,CAROTID ARTERY AND VERTEBRO BASILAR ARTERIAL DOPLER
01646,"ECG , 2 D ECHO  AND CARDIOLOGIST OPINION TO RULE OUT CARDIAC ISSUES"
01647,TO GO AHEAD WITH CT ANGIO IF PAIN PERSISTS BEYOND 2-3 WEEKS
01648,avoid taking levocitrizine for atleast 4 days for allergy test
01649,AVOID TAKING LEVOCITRIZINE (IF POSSIBLE ) FOR 3-4 DAYS BEFORE TAKING ALLERGEN TEST
01650,"TRY TO INCREASE DIETARY SOURCES OF IRON , VIT B12 AND PROTIEN"
01651,Connect to us if you develop new symptoms
01652,MRI SCAN OF THE INFLAMMED JOINTS
01653,MRI - RIGHT HAND
01654,Salt intake to increase
01655,1 glass of  water after every loose stool. Soft and non spicy food- like curd rice Stop diabetic medications for today Monitor sugar and BP 3 times a day.
01656,Warm fluids
01657,Monitor BP
